player_qid,player_name,team_qid,team_name,start_date,start_year,era
Q1894371,"Marcus Steegmann",Q695008,"FC Viktoria Köln",2013-01-01,2013,2011-2015
Q1373119,"Maren Wallenhorst",Q2560150,"SV Werder Bremen",2013-01-01,2013,2011-2015
Q19404692,"Margot Gambarotta",Q16529244,"Res Roma",2013-01-01,2013,2011-2015
Q18223463,"Mariane Gaburro",Q17639118,"Unione Sportiva Dilettantistica San Zaccaria",2013-01-01,2013,2011-2015
Q15925600,"Mariano Arini",Q298217,"U.S. Avellino 1912",2013-01-01,2013,2011-2015
Q2355053,"Mariano González Maroto",Q4122219,"Panathinaikos F.C.",2013-01-01,2013,2011-2015
Q6762397,"Mariano Rudi",Q1681805,"Savona F.B.C.",2013-01-01,2013,2011-2015
Q3824734,"Mario Gómez Atanet",Q2265172,"México FC   S.A.D.",2013-01-01,2013,2011-2015
Q1898826,"Mario Hohn",Q464066,"FC Nöttingen",2013-01-01,2013,2011-2015
Q6764857,"Mario Ortiz Ruiz",Q576285,"Albacete Balompié",2013-01-01,2013,2011-2015
Q15964463,"Mario Pugliese",Q1886,"Atalanta BC",2013-01-01,2013,2011-2015
Q1293289,"Marion Gröbner",Q1389635,"FSV Gütersloh 2009",2013-01-01,2013,2011-2015
Q1899455,"Marius Laux",Q15972883,"1. FC Köln II",2013-01-01,2013,2011-2015
Q6768131,"Mark Hughes",Q2305609,"Chelmsford City F.C.",2013-01-01,2013,2011-2015
Q6768779,"Mark McChrystal",Q48925,"Bristol Rovers F.C.",2013-01-01,2013,2011-2015
Q6768913,"Mark Molesley",Q48862,"Aldershot Town F.C.",2013-01-01,2013,2011-2015
Q2367935,"Mark Redshaw",Q1052781,"Club Celaya",2013-01-01,2013,2011-2015
Q15834051,"Marko Dabro",Q2052,"ACF Fiorentina",2013-01-01,2013,2011-2015
Q1901713,"Markus Pazurek",Q310608,"SC Fortuna Köln",2013-01-01,2013,2011-2015
Q17318574,Marlon,Q80987,"Fluminense F.C.",2013-01-01,2013,2011-2015
Q39230,Marquinhos,Q483020,"Paris Saint-Germain FC",2013-01-01,2013,2011-2015
Q6775062,"Martin Brittain",Q2047845,"Ashington A.F.C.",2013-01-01,2013,2011-2015
Q14831162,"Marvin Wanitzek",Q107421,"VfB Stuttgart II",2013-01-01,2013,2011-2015
Q6781599,"Marylin Diaz",Q3276051,"FC Kansas City",2013-01-01,2013,2011-2015
Q970858,"Massadio Haïdara",Q18716,"Newcastle United F.C.",2013-01-01,2013,2011-2015
Q512255,"Mateusz Siebert",Q1751591,"US Rumelange",2013-01-01,2013,2011-2015
Q23044658,"Mathias Normann",Q478167,"FK Bodø/Glimt",2013-01-01,2013,2011-2015
Q266827,"Mathieu Bodmer",Q185163,"OGC Nice",2013-01-01,2013,2011-2015
Q6790307,"Matthew Clarke",Q4132020,"Guiseley A.F.C.",2013-01-01,2013,2011-2015
Q2302747,"Matthew Kilgallon",Q19446,"Blackburn Rovers F.C.",2013-01-01,2013,2011-2015
Q16236443,"Matthew Pennington",Q5794,"Everton F.C.",2013-01-01,2013,2011-2015
Q1661447,"Mattia Desole",Q668573,"FC Chiasso",2013-01-01,2013,2011-2015
Q6791737,"Mattia Gallon",Q779148,"Nuorese Calcio",2013-01-01,2013,2011-2015
Q828600,"Maurice Exslager",Q104770,"1. FC Köln",2013-01-01,2013,2011-2015
Q1614667,"Maurizio Ciaramitaro",Q2114224,"F.C. Trapani 1905",2013-01-01,2013,2011-2015
Q6793871,"Mauro Belotti",Q289339,"A.C. Lumezzane",2013-01-01,2013,2011-2015
Q324723,"Max Grün",Q101859,"VfL Wolfsburg",2013-01-01,2013,2011-2015
Q6795685,"Maxime Rousseau",Q1582255,"Vendée Poiré sur Vie Football",2013-01-01,2013,2011-2015
Q1760649,"Maximilian Mehring",Q819419,"Wormatia Worms",2013-01-01,2013,2011-2015
Q1914114,"Maximilian Watzka",Q702865,"BFC Viktoria 1889",2013-01-01,2013,2011-2015
Q1914114,"Maximilian Watzka",Q13426883,"FC Viktoria 1889 Berlin",2013-01-01,2013,2011-2015
Q16226459,"Meg McLaughlin",Q2936203,"Canberra United FC",2013-01-01,2013,2011-2015
Q1919011,"Melanie Schurgast",Q677727,"FC St. Veit",2013-01-01,2013,2011-2015
Q669575,Melinho,Q966183,"Oeste Futebol Clube",2013-01-01,2013,2011-2015
Q15056380,"Melvyn Lorenzen",Q51976,"SV Werder Bremen",2013-01-01,2013,2011-2015
Q19294306,"Merve Akıl",Q18164861,Gazikentspor,2013-01-01,2013,2011-2015
Q16735333,"Mevlüde Öztürk",Q2868795,"Ataşehir Belediyesi SK",2013-01-01,2013,2011-2015
Q16211690,"Mhairi Gilmour",Q5058511,"Celtic F.C. Women",2013-01-01,2013,2011-2015
Q14630254,"Michael Anaba",Q368016,"Elche CF Ilicitano",2013-01-01,2013,2011-2015
Q1927393,"Michael Falkenmayer",Q16525419,"1. FSV Mainz 05 II",2013-01-01,2013,2011-2015
Q1646132,"Michael Habryka",Q2385304,"TSV Stelingen",2013-01-01,2013,2011-2015
Q1928980,"Michael Ratajczak",Q154293,"MSV Duisburg",2013-01-01,2013,2011-2015
Q6833963,"Michael Rose",Q48949,"Rochdale A.F.C.",2013-01-01,2013,2011-2015
Q607171,"Michaël Citony",Q3076567,"FC Chambly",2013-01-01,2013,2011-2015
Q17379621,"Michela Cambiaghi",Q3626888,"ASD Mozzanica",2013-01-01,2013,2011-2015
Q16230161,"Michele Cavion",Q1422,"Juventus FC",2013-01-01,2013,2011-2015
Q6836723,"Michele Cremonesi",Q6690,"F.C. Crotone",2013-01-01,2013,2011-2015
Q3856827,"Michele Troiano",Q2276413,"Virtus Entella",2013-01-01,2013,2011-2015
Q6836913,"Michelle Barr",Q7292795,"Rangers W.F.C.",2013-01-01,2013,2011-2015
Q6836952,"Michelle Carney",Q7988367,"Western Sydney Wanderers FC W-League",2013-01-01,2013,2011-2015
Q60673,"Mickaël Firmin",Q867320,"FC Rouen",2013-01-01,2013,2011-2015
Q1124502,"Miguel Martínez de Corta",Q1067737,"UD Logroñés",2013-01-01,2013,2011-2015
Q97760709,"Miho Kamogawa",Q6108065,"JEF United Chiba Ladies",2013-01-01,2013,2011-2015
Q16236322,"Mikael Mandron",Q18739,"Sunderland A.F.C.",2013-01-01,2013,2011-2015
Q1751109,"Milan Fukal",Q1429791,"SV Esternberg",2013-01-01,2013,2011-2015
Q16235601,"Miloš Malivojević",Q8643,"Vicenza Calcio",2013-01-01,2013,2011-2015
Q930266,"Miroslav Štěpánek",Q154293,"MSV Duisburg",2013-01-01,2013,2011-2015
Q520863,"Mirte Roelvink",Q1874991,"PSV Vrouwen",2013-01-01,2013,2011-2015
Q6889197,"Modeste Gnakpa",Q598083,"KRC Mechelen",2013-01-01,2013,2011-2015
Q15076112,"Mohammed Fatau",Q8812,"Granada CF",2013-01-01,2013,2011-2015
Q44748,"Mohammed Rabiu",Q29103,"FC Kuban Krasnodar",2013-01-01,2013,2011-2015
Q1389486,"Monika Geržová",Q5425190,"FC Südburgenland",2013-01-01,2013,2011-2015
Q1410745,"Moreno Aoas Vidal",Q1857213,"Uberlândia E.C.",2013-01-01,2013,2011-2015
Q6915696,"Moses Ashikodi",Q2978308,"Farnborough F.C.",2013-01-01,2013,2011-2015
Q10453632,"Muhammad Juzaili Samion",Q10534667,"Sime Darby F.C.",2013-01-01,2013,2011-2015
Q3869208,"Mário Rui",Q8603,"US Sassuolo Calcio",2013-01-01,2013,2011-2015
Q509493,"Méabh de Búrca",Q21293440,"Galway WFC",2013-01-01,2013,2011-2015
Q15410320,"Nabil Bentaleb",Q18741,"Tottenham Hotspur F.C.",2013-01-01,2013,2011-2015
Q1563096,"Nadine Rolser",Q189671,"FC Basel",2013-01-01,2013,2011-2015
Q19859439,"Nagihan Avanaş",Q2868795,"Ataşehir Belediyesi SK",2013-01-01,2013,2011-2015
Q17484517,"Naila Ramera",Q297421,"AGSM Verona Calcio Femminile",2013-01-01,2013,2011-2015
Q3335491,"Nampalys Mendy",Q185163,"OGC Nice",2013-01-01,2013,2011-2015
Q1902330,"Nassim Akrour",Q209509,"Grenoble Foot 38",2013-01-01,2013,2011-2015
Q6968867,"Nathan Ashton",Q5214041,"Tilbury F.C.",2013-01-01,2013,2011-2015
Q6969215,"Nathan Luscombe",Q5058516,"Celtic Nation F.C.",2013-01-01,2013,2011-2015
Q10531963,"Nea-Stina Liljedahl",Q16481488,"FC Honka",2013-01-01,2013,2011-2015
Q6989756,"Nejc Praprotnik",Q867921,"Livingston F.C.",2013-01-01,2013,2011-2015
Q3874545,"Nemanja Mitrović",Q31932,"NK Olimpija Ljubljana",2013-01-01,2013,2011-2015
Q120728296,"Nguyễn Thị Mỹ Anh",Q39055484,"Hồ Chí Minh City I W.F.C.",2013-01-01,2013,2011-2015
Q1461324,"Nick Ward",Q732929,"Newcastle Jets FC",2013-01-01,2013,2011-2015
Q1319157,"Nicola Beati",Q1435421,"Foligno Calcio",2013-01-01,2013,2011-2015
Q7029100,"Nicola Piras",Q3470711,"A.C. Sambonifacese",2013-01-01,2013,2011-2015
Q22280384,"Nicola Sinnott",Q23013386,"Wexford Youths W.F.C.",2013-01-01,2013,2011-2015
Q10541620,"Nicolai Groß",Q325270,"FC Astoria Walldorf",2013-01-01,2013,2011-2015
Q187648,"Nicolas Jüllich",Q692755,"SG Sonnenhof Großaspach",2013-01-01,2013,2011-2015
Q1986629,"Nicolas Loison",Q1325357,"FCSR Haguenau",2013-01-01,2013,2011-2015
Q339662,"Nicolas Raynier",Q309400,"US Boulogne",2013-01-01,2013,2011-2015
Q459988,"Nicole Barnhart",Q3276051,"FC Kansas City",2013-01-01,2013,2011-2015
Q7030202,"Nicole Begg",Q2936203,"Canberra United FC",2013-01-01,2013,2011-2015
Q1372912,"Nicolás Esteban Medina Ríos",Q3296621,"San Marcos de Arica",2013-01-01,2013,2011-2015
Q2546324,"Nicolás Hernández",Q910444,"Ferro Carril Oeste",2013-01-01,2013,2011-2015
Q16235303,"Nicolò Corticchia",Q8643,"Vicenza Calcio",2013-01-01,2013,2011-2015
Q20803346,"Nicolò Fazzi",Q2052,"ACF Fiorentina",2013-01-01,2013,2011-2015
Q798189,"Nikola Maksimović",Q2768,"Torino FC",2013-01-01,2013,2011-2015
Q18629456,"Nikoleta Boycheva",Q1883881,"Magdeburger FFC",2013-01-01,2013,2011-2015
Q14405147,"Noelle Maritz",Q285131,"VfL Wolfsburg",2013-01-01,2013,2011-2015
Q7071456,"Néstor Albiach",Q2757426,"FK Dukla Prague",2013-01-01,2013,2011-2015
Q2271695,"Néstor Araujo",Q745246,"Santos Laguna",2013-01-01,2013,2011-2015
Q7086441,"Olesya Truntaeva",Q68078742,"CSP Izmailovo",2013-01-01,2013,2011-2015
Q23014099,"Olivia Welin",Q1267220,"Kristianstads DFF",2013-01-01,2013,2011-2015
Q7089653,"Omar Benzerga",Q2195773,"Royal Excel Mouscron",2013-01-01,2013,2011-2015
Q7089760,"Omar Mascarell",Q8682,"Real Madrid Club de Fútbol",2013-01-01,2013,2011-2015
Q1647379,"Oscar Jansson",Q260559,"Örebro SK",2013-01-01,2013,2011-2015
Q6971976,"Oshrat Eni",Q18712949,"F.C. Ramat HaSharon",2013-01-01,2013,2011-2015
Q5813734,"Ousmane Cissokho",Q730809,"Nîmes Olympique",2013-01-01,2013,2011-2015
Q3180229,"Pablo Calandria",Q719722,"O'Higgins F.C.",2013-01-01,2013,2011-2015
Q2143747,"Pablo Chavarría",Q191843,"R.C. Lens",2013-01-01,2013,2011-2015
Q323358,"Pablo Contreras",Q316789,"Melbourne Victory FC",2013-01-01,2013,2011-2015
Q7132163,"Paolo Campinoti",Q1968424,"S.S.D. Massese",2013-01-01,2013,2011-2015
Q673216,"Papa Malick Ba",Q640726,"FC Mulhouse",2013-01-01,2013,2011-2015
Q22004066,"Pape Cheikh Diop",Q8749,"RC Celta de Vigo",2013-01-01,2013,2011-2015
Q1982216,"Pape Moussa Diakhatè",Q3441620,"FC Dinamo București II",2013-01-01,2013,2011-2015
Q5475506,"Pascale Küffer",Q201360,"Grasshopper Club Zürich",2013-01-01,2013,2011-2015
Q20090566,"Pasquale De Vita",Q8639,"Hellas Verona FC",2013-01-01,2013,2011-2015
Q553373,"Patrick Kisnorbo",Q748725,"Melbourne City FC",2013-01-01,2013,2011-2015
Q384548,"Patrick Mölzl",Q19958315,"SV Kirchanschöring",2013-01-01,2013,2011-2015
Q979905,"Paul Alo'o",Q2613971,"Al-Taawon FC",2013-01-01,2013,2011-2015
Q1353663,"Paul Reid",Q7355020,"Rockdale Ilinden FC",2013-01-01,2013,2011-2015
Q3372708,"Pauline Crammer",Q2043821,"RSC Anderlecht",2013-01-01,2013,2011-2015
Q6069721,"Pedro Pablo Velasco",Q248782,"Barcelona S.C.",2013-01-01,2013,2011-2015
Q7160684,"Peggy Lokando",Q4086727,"Billericay Town F.C.",2013-01-01,2013,2011-2015
Q7161542,"Pellegrino Albanese",Q262161,"Msida Saint-Joseph F.C.",2013-01-01,2013,2011-2015
Q625411,"Petar Zanev",Q274642,"FC Amkar Perm",2013-01-01,2013,2011-2015
Q2565802,"Peter Lérant",Q16845331,"MŠK - Thermál Veľký Meder",2013-01-01,2013,2011-2015
Q7181645,"Phil Airey",Q6417782,"Whitley Bay F.C.",2013-01-01,2013,2011-2015
Q531754,"Philipp Heerwagen",Q6463,"FC St. Pauli",2013-01-01,2013,2011-2015
Q11634138,"Philipp Mwene",Q107421,"VfB Stuttgart II",2013-01-01,2013,2011-2015
Q2087346,"Philipp Ziereis",Q6463,"FC St. Pauli",2013-01-01,2013,2011-2015
Q7184896,"Philippe Toledo",Q11955,"Club Deportivo Guadalajara",2013-01-01,2013,2011-2015
Q16890323,"Pia Züfle",Q820739,"SC Freiburg",2013-01-01,2013,2011-2015
Q7191920,"Piero Mingoia",Q48843,"Accrington Stanley F.C.",2013-01-01,2013,2011-2015
Q570537,"Pierre de Wit",Q154293,"MSV Duisburg",2013-01-01,2013,2011-2015
Q611923,Pizzi,Q131499,"S.L. Benfica",2013-01-01,2013,2011-2015
Q15642808,"Pınar Yalçın",Q10527397,"Husie IF",2013-01-01,2013,2011-2015
Q7279092,"Rachael Boyle",Q4666942,"Aberdeen L.F.C.",2013-01-01,2013,2011-2015
Q2125220,"Rachel Rinast",Q104770,"1. FC Köln",2013-01-01,2013,2011-2015
Q7281415,"Radka Bednaříková",Q2806594,"1. FC Slovácko ženy",2013-01-01,2013,2011-2015
Q7281998,"Rafa Gómez",Q2601806,"FC Torrevieja",2013-01-01,2013,2011-2015
Q615668,"Rafael Cabral",Q2641,"SSC Napoli",2013-01-01,2013,2011-2015
Q2326011,"Rafael Olarra",Q758689,"Universitario de Perú",2013-01-01,2013,2011-2015
Q721239,"Rafael Schmitz",Q287129,"ABC Futebol Clube",2013-01-01,2013,2011-2015
Q467587,Raffael,Q101959,"Borussia Mönchengladbach",2013-01-01,2013,2011-2015
Q1376089,"Ranisav Jovanović",Q639525,"SV Sandhausen",2013-01-01,2013,2011-2015
Q17101648,"Ransford Selasi",Q2710,"Delfino Pescara 1936",2013-01-01,2013,2011-2015
Q15831146,"Raphael Rossi Branco",Q19634,"Swindon Town F.C.",2013-01-01,2013,2011-2015
Q1631632,"Raphael Schaschko",Q819367,"SSV Reutlingen 05",2013-01-01,2013,2011-2015
Q1094309,"Rasmus Jönsson",Q267574,"Aalborg Boldspilklub",2013-01-01,2013,2011-2015
Q647576,"Raúl Baena",Q10300,"Rayo Vallecano",2013-01-01,2013,2011-2015
Q562840,"Raúl Bobadilla",Q15755,"FC Augsburg",2013-01-01,2013,2011-2015
Q3822483,"Raúl Cámara",Q216661,"C.D. Tenerife",2013-01-01,2013,2011-2015
Q3296704,"Raúl Fuster",Q1040719,"Club Lleida Esportiu",2013-01-01,2013,2011-2015
Q2134932,"Rebecca Knaak",Q812128,"Bayer 04 Leverkusen Women",2013-01-01,2013,2011-2015
Q371215,"Renan Brito Soares",Q816779,"Goiás Esporte Clube",2013-01-01,2013,2011-2015
Q2144890,"René Vollath",Q105853,"Karlsruher SC",2013-01-01,2013,2011-2015
Q2616793,"Renée Slegers",Q1826908,"Linköpings FC",2013-01-01,2013,2011-2015
Q7320164,"Rhali Dobson",Q15634868,"Newcastle Jets FC W-League",2013-01-01,2013,2011-2015
Q2354795,"Ricardo Noir",Q276533,"Racing Club",2013-01-01,2013,2011-2015
Q1485941,"Riccardo Brosco",Q2118510,"Latina Calcio 1932",2013-01-01,2013,2011-2015
Q19668082,"Riccardo Cocuzza",Q2693,"Parma Calcio 1913",2013-01-01,2013,2011-2015
Q16236342,"Riccardo Melgrati",Q6664,"AC Cesena",2013-01-01,2013,2011-2015
Q7325847,"Richard Gabriel Marcone",Q2114224,"F.C. Trapani 1905",2013-01-01,2013,2011-2015
Q640147,"Richard Núñez",Q509801,"Rampla Juniors Football Club",2013-01-01,2013,2011-2015
Q7328348,"Richard Pelletier",Q1386860,"Angoulême Charente FC",2013-01-01,2013,2011-2015
Q3288442,"Ricky Shakes",Q4094837,"Boreham Wood F.C.",2013-01-01,2013,2011-2015
Q16210986,"Riin Emajõe",Q16839045,"FC Flora Tallinn",2013-01-01,2013,2011-2015
Q7336673,"Ritchie Makuma Mpasa",Q1933334,"Amiens AC",2013-01-01,2013,2011-2015
Q2156155,"Robbert te Loeke",Q1045811,"FC Dordrecht",2013-01-01,2013,2011-2015
Q7340914,"Robbie Henderson",Q7225722,"Pollok F.C.",2013-01-01,2013,2011-2015
Q16298546,"Robert Costa",Q10467,"FC Barcelona Atlètic",2013-01-01,2013,2011-2015
Q278839,"Robert Fleßers",Q157020,"Rot-Weiß Oberhausen",2013-01-01,2013,2011-2015
Q781576,"Robert Scannewin",Q820313,"Heidenauer SV",2013-01-01,2013,2011-2015
Q7350491,"Robert Trznadel",Q859458,"Polonia Bytom",2013-01-01,2013,2011-2015
Q20655930,"Roberto Crivello",Q845043,"Frosinone Calcio",2013-01-01,2013,2011-2015
Q60191,"Roberto Hilbert",Q104761,"Bayer 04 Leverkusen",2013-01-01,2013,2011-2015
Q741743,"Roberto Lago",Q8806,"Getafe CF",2013-01-01,2013,2011-2015
Q2159578,"Roberto Pinto",Q325270,"FC Astoria Walldorf",2013-01-01,2013,2011-2015
Q556703,"Roberto Punčec",Q141971,"1. FC Union Berlin",2013-01-01,2013,2011-2015
Q7351925,"Roberto Torres Morales",Q738846,"Basque Country regional football team",2013-01-01,2013,2011-2015
Q44663,"Rodney Strasser",Q2074,"Genoa CFC",2013-01-01,2013,2011-2015
Q197603,"Rodrigo Lacerda Ramos",Q598834,"Criciúma Esporte Clube",2013-01-01,2013,2011-2015
Q23762670,"Roli Pereira de Sa",Q2945336,"Paris Saint-Germain FC Youth Academy",2013-01-01,2013,2011-2015
Q2164475,"Romain Dedola",Q919762,"Sporting Club Lyon",2013-01-01,2013,2011-2015
Q7361540,"Romain Ruffier",Q1387887,"FC Wiltz 71",2013-01-01,2013,2011-2015
Q7361553,"Romain Thomas",Q845137,"Angers SCO",2013-01-01,2013,2011-2015
Q3940827,"Romeo Papini",Q13391,"US Lecce",2013-01-01,2013,2011-2015
Q7366883,"Rory Hamill",Q9196931,"1st Bangor Old Boys F.C.",2013-01-01,2013,2011-2015
Q7367506,"Roscoe D'Sane",Q5213451,"Whyteleafe F.C.",2013-01-01,2013,2011-2015
Q7369334,"Ross Flitney",Q2303493,"Eastleigh F.C.",2013-01-01,2013,2011-2015
Q969327,"Rovérsio Rodrigues de Barros",Q646135,"New York Cosmos",2013-01-01,2013,2011-2015
Q969327,"Rovérsio Rodrigues de Barros",Q13405481,"New York Cosmos",2013-01-01,2013,2011-2015
Q12399305,"Rubén Blanco Veiga",Q8749,"RC Celta de Vigo",2013-01-01,2013,2011-2015
Q18127735,"Rubén Cruz Gil",Q576285,"Albacete Balompié",2013-01-01,2013,2011-2015
Q21039358,"Rubén Palomeque",Q1893,"Bologna F.C. 1909",2013-01-01,2013,2011-2015
Q7383831,"Ryan Allsop",Q19568,"AFC Bournemouth",2013-01-01,2013,2011-2015
Q1042757,"Ryan Donaldson",Q18509,"Cambridge United F.C.",2013-01-01,2013,2011-2015
Q18921873,"Ryan Hedges",Q18659,"Swansea City A.F.C.",2013-01-01,2013,2011-2015
Q7384392,"Ryan O'Neill",Q249533,"Glentoran F.C.",2013-01-01,2013,2011-2015
Q2587487,"Ryan Valentine",Q280727,"Bala Town F.C.",2013-01-01,2013,2011-2015
Q7384627,"Ryan Watson",Q19481,"Leicester City F.C.",2013-01-01,2013,2011-2015
Q207403,"Róbert Vittek",Q192253,"ŠK Slovan Bratislava",2013-01-01,2013,2011-2015
Q16236521,"Rúben Semedo",Q3494112,"Sporting CP B",2013-01-01,2013,2011-2015
Q24018097,"Sabine Becx",Q1137788,"FC Utrecht",2013-01-01,2013,2011-2015
Q94075074,"Sadéyah Rosa",Q1907821,"KRSV Vredenburch",2013-01-01,2013,2011-2015
Q94977394,"Saja Kamal",Q1775265,"Arsenal W.F.C.",2013-01-01,2013,2011-2015
Q7406641,"Salvatore D'Elia",Q8643,"Vicenza Calcio",2013-01-01,2013,2011-2015
Q7407361,"Sam Cox",Q4094837,"Boreham Wood F.C.",2013-01-01,2013,2011-2015
Q616705,"Sam Hewson",Q498536,"Fimleikafélag Hafnarfjarðar",2013-01-01,2013,2011-2015
Q7408251,"Sam Tillen",Q498536,"Fimleikafélag Hafnarfjarðar",2013-01-01,2013,2011-2015
Q7408752,"Samantha Wood",Q5031259,"Canberra FC",2013-01-01,2013,2011-2015
Q7409519,"Samir Lacheheb",Q2213699,"F.C. Torre Neapolis 1944",2013-01-01,2013,2011-2015
Q19664976,"Samuel Araújo Fernández",Q2311865,"RC Celta B",2013-01-01,2013,2011-2015
Q15727671,"Samuel Gustafson",Q639723,"BK Häcken",2013-01-01,2013,2011-2015
Q14762801,"Sanda Jovanović",Q124007617,"SK Sturm Graz",2013-01-01,2013,2011-2015
Q2221108,"Sandra Starke",Q820739,"SC Freiburg",2013-01-01,2013,2011-2015
Q2221281,"Sandro Sirigu",Q479351,"SV Darmstadt 98",2013-01-01,2013,2011-2015
Q2660937,"Santiago García",Q51976,"SV Werder Bremen",2013-01-01,2013,2011-2015
Q514478,"Sara Penzo",Q3547296,"UPC Tavagnacco",2013-01-01,2013,2011-2015
Q19966635,"Sara Quadrelli",Q17639118,"Unione Sportiva Dilettantistica San Zaccaria",2013-01-01,2013,2011-2015
Q7421765,"Sara Serna",Q5425034,"FC Badalona Women",2013-01-01,2013,2011-2015
Q16210446,"Sarah Crilly",Q1529496,"Glasgow City F.C.",2013-01-01,2013,2011-2015
Q6999201,"Sarah McLaughlin",Q5129102,"Claudelands Rovers",2013-01-01,2013,2011-2015
Q875057,"Sascha Pichler",Q297802,"ASK Kottingbrunn",2013-01-01,2013,2011-2015
Q7437455,"Scott Wagstaff",Q19456,"Bristol City F.C.",2013-01-01,2013,2011-2015
Q2261127,"Scott Wootton",Q1128631,"Leeds United F.C.",2013-01-01,2013,2011-2015
Q1796644,"Sebastian Albert",Q136089,"ZFC Meuselwitz",2013-01-01,2013,2011-2015
Q1776713,"Sebastian De Maio",Q2074,"Genoa CFC",2013-01-01,2013,2011-2015
Q100301,"Sebastian Enderle",Q479321,"FV Illertissen",2013-01-01,2013,2011-2015
Q14466377,"Sebastian Griesbeck",Q162251,"1. FC Heidenheim 1846",2013-01-01,2013,2011-2015
Q2262786,"Sebastian Hauck",Q319900,"FSV Wacker 90 Nordhausen",2013-01-01,2013,2011-2015
Q643678,"Sebastian Langkamp",Q102720,"Hertha BSC",2013-01-01,2013,2011-2015
Q19851177,"Sebastiano Luperto",Q2641,"SSC Napoli",2013-01-01,2013,2011-2015
Q3953812,"Sebastián Cobelli",Q965275,"Deportivo Armenio",2013-01-01,2013,2011-2015
Q3273969,"Sebastián Cristóforo",Q10329,"Sevilla FC",2013-01-01,2013,2011-2015
Q14916867,"Selin Münz",Q878710,"VfL Sindelfingen",2013-01-01,2013,2011-2015
Q16203719,"Sergio Cirio",Q354059,"Adelaide United Football Club",2013-01-01,2013,2011-2015
Q21620962,"Serra Çağan",Q6056366,"1207 Antalya Women Football",2013-01-01,2013,2011-2015
Q322242,"Seyi Olajengbesi",Q639525,"SV Sandhausen",2013-01-01,2013,2011-2015
Q7488241,"Shane Redmond",Q902962,"Bray Wanderers A.F.C.",2013-01-01,2013,2011-2015
Q7491629,"Shay McCartan",Q48843,"Accrington Stanley F.C.",2013-01-01,2013,2011-2015
Q537339,"Sherman Cárdenas Estupiñan",Q332605,"Atlético Nacional",2013-01-01,2013,2011-2015
Q2778472,"Shimon Abuhatzira",Q2129100,"Maccabi Haifa F.C.",2013-01-01,2013,2011-2015
Q15120988,"Shkemb Miftari",Q170105,"Stuttgarter Kickers",2013-01-01,2013,2011-2015
Q15120988,"Shkemb Miftari",Q18128465,"Stuttgarter Kickers II",2013-01-01,2013,2011-2015
Q2285517,"Sijce Andonova",Q882317,"Blau-Weiß Hohen Neuendorf",2013-01-01,2013,2011-2015
Q14375549,"Silje Vesterbekkmo",Q1266927,"Røa AIL",2013-01-01,2013,2011-2015
Q114386,"Silvan Widmer",Q2798,"Udinese Calcio",2013-01-01,2013,2011-2015
Q2286443,"Silvana Chojnowski",Q22707,"TSG 1899 Hoffenheim",2013-01-01,2013,2011-2015
Q2286443,"Silvana Chojnowski",Q15849946,"TSG 1899 Hoffenheim",2013-01-01,2013,2011-2015
Q7516981,"Silvia Doblado",Q23830914,"UD Granadilla Tenerife Sur",2013-01-01,2013,2011-2015
Q970114,"Simon Laner",Q8639,"Hellas Verona FC",2013-01-01,2013,2011-2015
Q7519380,"Simon Moore",Q18662,"Cardiff City F.C.",2013-01-01,2013,2011-2015
Q7519887,"Simon Thomas",Q2029340,"Canvey Island F.C.",2013-01-01,2013,2011-2015
Q16977484,"Simona Cimatti",Q17639118,"Unione Sportiva Dilettantistica San Zaccaria",2013-01-01,2013,2011-2015
Q19956365,"Simone Boye Sørensen",Q2748082,"Brøndby IF",2013-01-01,2013,2011-2015
Q7520278,"Simone Calori",Q1082290,"FC Matera",2013-01-01,2013,2011-2015
Q532928,"Simone Del Nero",Q1968424,"S.S.D. Massese",2013-01-01,2013,2011-2015
Q17280559,"Simone Magill",Q3061505,"Everton F.C. Women",2013-01-01,2013,2011-2015
Q3961259,"Simone Rizzato",Q2114224,"F.C. Trapani 1905",2013-01-01,2013,2011-2015
Q428983,"Simone Romagnoli",Q610621,"Carpi FC 1909",2013-01-01,2013,2011-2015
Q17486730,"Sini Laaksonen",Q3512309,"Turun Palloseura",2013-01-01,2013,2011-2015
Q4969951,"Siri Nordby",Q8079296,"Øvrevoll Hosle IL",2013-01-01,2013,2011-2015
Q7547693,"Snez Veljanovska",Q15632679,"Adelaide United FC",2013-01-01,2013,2011-2015
Q7558597,"Solomon Enow",Q637514,"ND Gorica",2013-01-01,2013,2011-2015
Q61163036,"Sonia O'Neill",Q107879955,"Niagara Purple Eagles women's soccer",2013-01-01,2013,2011-2015
Q16226769,"Sophie Nenadovic",Q15634868,"Newcastle Jets FC W-League",2013-01-01,2013,2011-2015
Q7563050,"Sophie Perry",Q4967588,"Brighton & Hove Albion W.F.C.",2013-01-01,2013,2011-2015
Q15361617,"Souleymane Diomandé",Q725018,"Lierse S.K.",2013-01-01,2013,2011-2015
